,,Rafaelita Blaksland,USA,50% Dark Bites,4-Apr-22,"$3,087",281,$795,Bites,,,,
,,Ches Bonnell,Canada,Fruit & Nut Bars,25-Oct-22,"$2,975",372,"$2,712",Bars,,,,
,,Gunar Cockshoot,USA,Almond Choco,10-Oct-22,"$3,122",131,"$1,600",Bars,,,,
,,Kelci Walkden,UK,Orange Choco,22-Sep-22,"$2,205",77,$973,Bars,,,,
,,Oby Sorrel,UK,Orange Choco,6-Oct-22,"$5,943",213,"$2,690",Bars,,,,
,,Beverie Moffet,USA,Spicy Special Slims,17-Apr-23,"$6,636",246,"$3,870",Bites,,,,
,,Jan Morforth,UK,Almond Choco,8-Dec-22,"$11,116",412,"$5,031",Bars,,,,
,,Gigi Bohling,India,Fruit & Nut Bars,6-Feb-23,"$1,477",148,"$1,079",Bars,,,,
,,Kaine Padly,UK,After Nines,7-Dec-22,"$3,290",157,"$1,521",Bites,,,,
,,Dotty Strutley,USA,70% Dark Bites,28-Apr-23,"$6,419",306,"$3,253",Bites,,,,
,,Wilone O'Kielt,New Zealand,Eclairs,3-Mar-23,"$15,176","3,036","$14,512",Bites,,,,
,,Gunar Cockshoot,USA,Manuka Honey Choco,3-Feb-23,"$5,390",284,"$3,175",Other,,,,
,,Barr Faughny,Canada,50% Dark Bites,17-Apr-23,"$1,015",127,$359,Bites,,,,
,,Jan Morforth,Australia,Peanut Butter Cubes,15-Sep-22,$77,4,$45,Bites,,,,
,,Ches Bonnell,India,70% Dark Bites,24-May-23,"$3,290",144,"$1,531",Bites,,,,
,,Mallorie Waber,New Zealand,White Choc,9-Jun-22,$644,41,$343,Other,,,,
,,Wilone O'Kielt,New Zealand,Peanut Butter Cubes,23-May-23,"$11,214",623,"$7,046",Bites,,,,
,,Jan Morforth,Canada,Fruit & Nut Bars,21-Feb-23,"$4,361",546,"$3,980",Bars,,,,
,,Kaine Padly,Australia,After Nines,2-Sep-22,"$3,395",155,"$1,502",Bites,,,,
,,Jan Morforth,UK,Milk Bars,13-Oct-22,"$8,547",713,"$2,831",Bars,,,,
,,Mallorie Waber,Australia,85% Dark Bars,20-Jun-23,"$1,652",128,$902,Bars,,,,
,,Marney O'Breen,USA,Milk Bars,26-Apr-23,"$3,829",226,$897,Bars,,,,
,,Curtice Advani,Australia,Choco Coated Almonds,15-Feb-22,$147,17,$75,Bites,,,,
,,Curtice Advani,New Zealand,Orange Choco,17-Nov-22,"$5,390",225,"$2,842",Bars,,,,
,,Ches Bonnell,USA,Orange Choco,21-Jul-22,"$7,693",266,"$3,360",Bars,,,,
,,Gigi Bohling,Australia,Caramel Stuffed Bars,18-Jan-23,"$3,612",301,"$1,183",Bars,,,,
,,Curtice Advani,Australia,Almond Choco,15-Mar-22,"$6,398",229,"$2,796",Bars,,,,
,,Husein Augar,New Zealand,50% Dark Bites,31-May-22,"$4,760",794,"$2,247",Bites,,,,
,,Roddy Speechley,New Zealand,Manuka Honey Choco,3-Mar-22,"$1,792",112,"$1,252",Other,,,,
,,Curtice Advani,Australia,After Nines,26-Apr-22,"$6,181",364,"$3,527",Bites,,,,
,,Van Tuxwell,Canada,White Choc,30-May-22,"$7,756",597,"$4,997",Other,,,,
,,Oby Sorrel,New Zealand,Choco Coated Almonds,4-Jan-22,"$2,268",284,"$1,250",Bites,,,,
,,Brien Boise,India,Eclairs,24-Feb-23,"$7,931",721,"$3,446",Bites,,,,
,,Ches Bonnell,India,Fruit & Nut Bars,13-Feb-23,"$1,435",205,"$1,494",Bars,,,,
,,Beverie Moffet,UK,Eclairs,4-Apr-23,"$2,506",314,"$1,501",Bites,,,,
,,Kaine Padly,New Zealand,Drinking Coco,20-Apr-22,"$2,401",105,"$1,451",Other,,,,
,,Andria Kimpton,New Zealand,White Choc,10-May-23,"$4,956",413,"$3,457",Other,,,,
,,Jan Morforth,USA,White Choc,25-Feb-22,"$9,814",755,"$6,319",Other,,,,
,,Gunar Cockshoot,Australia,70% Dark Bites,26-May-22,"$8,771",399,"$4,241",Bites,,,,
,,Dotty Strutley,New Zealand,70% Dark Bites,28-Oct-22,"$13,468",642,"$6,824",Bites,,,,
,,Gigi Bohling,New Zealand,Drinking Coco,23-Dec-22,"$5,117",223,"$3,082",Other,,,,
,,Marney O'Breen,UK,Orange Choco,17-Apr-23,"$2,660",99,"$1,250",Bars,,,,
,,Beverie Moffet,Canada,Drinking Coco,22-Jul-22,"$4,949",191,"$2,640",Other,,,,
,,Marney O'Breen,UK,Mint Chip Choco,7-Apr-23,"$4,543",649,"$4,199",Bars,,,,
,,Gunar Cockshoot,New Zealand,White Choc,28-Feb-22,"$4,725",364,"$3,047",Other,,,,
,,Marney O'Breen,USA,99% Dark & Pure,4-Mar-22,"$2,912",265,$514,Bars,,,,
,,Marney O'Breen,USA,Choco Coated Almonds,14-Mar-23,"$14,364","1,437","$6,323",Bites,,,,
,,Madelene Upcott,New Zealand,Raspberry Choco,12-Apr-23,"$1,204",39,$374,Bars,,,,
,,Madelene Upcott,New Zealand,Almond Choco,15-Dec-22,$980,34,$415,Bars,,,,
,,Dotty Strutley,Canada,Mint Chip Choco,1-Sep-22,"$6,860",528,"$3,416",Bars,,,,
,,Kelci Walkden,India,Manuka Honey Choco,7-Jun-22,$609,41,$458,Other,,,,
,,Kaine Padly,UK,50% Dark Bites,28-Apr-23,"$8,442","1,056","$2,988",Bites,,,,
,,Oby Sorrel,UK,Fruit & Nut Bars,15-Feb-23,"$5,824",583,"$4,250",Bars,,,,
,,Andria Kimpton,Canada,Manuka Honey Choco,24-May-22,"$1,470",114,"$1,275",Other,,,,
,,Dotty Strutley,New Zealand,Peanut Butter Cubes,19-May-23,"$1,358",80,$905,Bites,,,,
,,Gigi Bohling,Australia,Raspberry Choco,15-Jun-22,$364,14,$134,Bars,,,,
,,Husein Augar,USA,Fruit & Nut Bars,5-Jul-22,"$4,480",448,"$3,266",Bars,,,,
,,Karlen McCaffrey,India,Drinking Coco,28-Jun-22,"$5,110",190,"$2,626",Other,,,,
,,Roddy Speechley,UK,Drinking Coco,17-Jun-22,"$2,912",117,"$1,617",Other,,,,
,,Marney O'Breen,New Zealand,Choco Coated Almonds,14-Feb-23,"$11,753","1,679","$7,388",Bites,,,,
,,Camilla Castle,Australia,70% Dark Bites,13-Jan-23,"$6,622",301,"$3,200",Bites,,,,
,,Gigi Bohling,USA,Almond Choco,20-Dec-22,"$4,718",158,"$1,929",Bars,,,,
,,Dotty Strutley,USA,50% Dark Bites,7-Dec-22,$175,35,$99,Bites,,,,
,,Roddy Speechley,Australia,Drinking Coco,12-Jan-22,"$1,190",46,$636,Other,,,,
,,Van Tuxwell,India,After Nines,10-Nov-22,"$6,468",294,"$2,849",Bites,,,,
,,Oby Sorrel,India,White Choc,5-Apr-23,"$4,032",252,"$2,109",Other,,,,
,,Kaine Padly,India,Fruit & Nut Bars,20-Mar-23,"$1,043",131,$955,Bars,,,,
,,Wilone O'Kielt,New Zealand,85% Dark Bars,13-Apr-23,$336,24,$169,Bars,,,,
,,Beverie Moffet,UK,Mint Chip Choco,21-Apr-23,"$3,339",418,"$2,704",Bars,,,,
,,Jehu Rudeforth,New Zealand,Choco Coated Almonds,30-Sep-22,$70,7,$31,Bites,,,,
,,Karlen McCaffrey,USA,Caramel Stuffed Bars,2-Jan-23,"$6,664",952,"$3,741",Bars,,,,
,,Jan Morforth,UK,Fruit & Nut Bars,13-Jan-22,"$5,096",392,"$2,858",Bars,,,,
,,Brien Boise,New Zealand,Peanut Butter Cubes,28-Mar-23,"$10,010",455,"$5,146",Bites,,,,
,,Barr Faughny,Australia,99% Dark & Pure,31-Jan-22,"$4,340",434,$842,Bars,,,,
,,Rafaelita Blaksland,Canada,Baker's Choco Chips,18-Jan-22,"$2,352",147,$775,Bars,,,,
,,Wilone O'Kielt,New Zealand,Raspberry Choco,22-Nov-22,"$3,773",131,"$1,255",Bars,,,,
,,Gunar Cockshoot,Australia,After Nines,4-Nov-22,$0,0,$0,Bites,,,,
,,Jehu Rudeforth,USA,Choco Coated Almonds,19-Sep-22,"$4,270",389,"$1,712",Bites,,,,
,,Karlen McCaffrey,Australia,Peanut Butter Cubes,21-Feb-22,"$1,274",61,$690,Bites,,,,
,,Camilla Castle,India,Spicy Special Slims,24-May-23,"$5,313",213,"$3,350",Bites,,,,
,,Oby Sorrel,India,Caramel Stuffed Bars,28-Oct-22,"$7,483",832,"$3,270",Bars,,,,
,,Kaine Padly,Australia,Mint Chip Choco,2-Jun-23,$322,41,$265,Bars,,,,
,,Roddy Speechley,UK,Caramel Stuffed Bars,31-Oct-22,"$4,655",665,"$2,613",Bars,,,,
,,Rafaelita Blaksland,New Zealand,50% Dark Bites,26-Aug-22,"$9,065",907,"$2,567",Bites,,,,
,,Rafaelita Blaksland,New Zealand,Organic Choco Syrup,17-May-23,"$5,964","1,193","$5,404",Other,,,,
,,Gigi Bohling,New Zealand,Caramel Stuffed Bars,22-May-23,"$6,622",736,"$2,892",Bars,,,,
,,Madelene Upcott,UK,Orange Choco,13-Mar-23,"$6,251",272,"$3,435",Bars,,,,
,,Karlen McCaffrey,UK,Eclairs,10-Mar-23,"$3,612",329,"$1,573",Bites,,,,
,,Beverie Moffet,USA,99% Dark & Pure,5-Apr-22,"$9,947","1,244","$2,413",Bars,,,,
,,Brien Boise,India,Drinking Coco,28-Feb-23,"$4,060",177,"$2,446",Other,,,,
,,Madelene Upcott,Australia,70% Dark Bites,21-Jun-22,"$2,436",111,"$1,180",Bites,,,,
,,Kelci Walkden,UK,50% Dark Bites,26-May-23,"$5,523",503,"$1,423",Bites,,,,
,,Ches Bonnell,UK,Raspberry Choco,29-Mar-23,"$12,208",453,"$4,340",Bars,,,,
,,Andria Kimpton,Australia,Organic Choco Syrup,13-Jun-22,"$6,447","1,075","$4,870",Other,,,,
,,Karlen McCaffrey,New Zealand,70% Dark Bites,15-Nov-22,"$6,020",232,"$2,466",Bites,,,,
,,Roddy Speechley,India,85% Dark Bars,9-Mar-22,"$1,407",101,$712,Bars,,,,
,,Barr Faughny,India,Eclairs,8-Dec-22,"$4,949",450,"$2,151",Bites,,,,
,,Jehu Rudeforth,Australia,Spicy Special Slims,1-Apr-22,"$5,068",181,"$2,847",Bites,,,,
,,Camilla Castle,UK,50% Dark Bites,3-Nov-22,"$5,831",531,"$1,503",Bites,,,,
,,Wilone O'Kielt,India,Drinking Coco,9-Sep-22,"$3,619",165,"$2,280",Other,,,,
,,Barr Faughny,India,Milk Bars,22-Aug-22,"$11,102",654,"$2,596",Bars,,,,
,,Dotty Strutley,Canada,Eclairs,27-Jan-23,"$5,397","1,080","$5,162",Bites,,,,
,,Brien Boise,India,After Nines,1-Sep-22,"$6,545",364,"$3,527",Bites,,,,
,,Curtice Advani,New Zealand,After Nines,2-Jan-23,"$6,090",277,"$2,684",Bites,,,,
,,Curtice Advani,UK,Orange Choco,17-Mar-22,"$2,023",73,$922,Bars,,,,
,,Wilone O'Kielt,Australia,Organic Choco Syrup,26-Apr-22,"$5,768",525,"$2,378",Other,,,,
,,Oby Sorrel,USA,Eclairs,25-Nov-22,"$1,141",229,"$1,095",Bites,,,,
,,Ches Bonnell,USA,85% Dark Bars,16-Dec-22,$343,27,$190,Bars,,,,
,,Madelene Upcott,New Zealand,Fruit & Nut Bars,28-Mar-22,"$3,234",270,"$1,968",Bars,,,,
,,Dennison Crosswaite,Australia,Manuka Honey Choco,22-Feb-22,"$7,140",550,"$6,149",Other,,,,
,,Brien Boise,Canada,Orange Choco,31-Mar-22,"$6,951",240,"$3,031",Bars,,,,
,,Karlen McCaffrey,USA,Almond Choco,16-Aug-22,$644,25,$305,Bars,,,,
,,Husein Augar,Canada,50% Dark Bites,14-Jul-22,"$6,146",878,"$2,485",Bites,,,,
,,Husein Augar,UK,Drinking Coco,26-Jul-22,"$4,249",194,"$2,681",Other,,,,
,,Gunar Cockshoot,USA,50% Dark Bites,21-Dec-22,"$7,658","1,094","$3,096",Bites,,,,
,,Jan Morforth,India,Orange Choco,6-Jul-22,"$4,312",149,"$1,882",Bars,,,,
,,Ches Bonnell,New Zealand,Eclairs,6-Jun-22,"$2,373",264,"$1,262",Bites,,,,
,,Rafaelita Blaksland,USA,Caramel Stuffed Bars,26-Apr-22,"$5,719",572,"$2,248",Bars,,,,
,,Kelci Walkden,India,Organic Choco Syrup,2-Jun-22,"$3,794",633,"$2,867",Other,,,,
,,Oby Sorrel,India,Mint Chip Choco,8-Dec-22,"$3,976",497,"$3,216",Bars,,,,
,,Husein Augar,USA,70% Dark Bites,28-Jun-23,"$7,189",313,"$3,327",Bites,,,,
,,Oby Sorrel,Canada,99% Dark & Pure,30-Jun-23,"$2,030",406,$788,Bars,,,,
,,Dotty Strutley,USA,Fruit & Nut Bars,20-Jul-22,$154,12,$87,Bars,,,,
,,Van Tuxwell,Canada,Orange Choco,15-Jun-22,"$2,681",93,"$1,175",Bars,,,,
,,Barr Faughny,USA,Choco Coated Almonds,10-Jan-22,"$10,045",914,"$4,022",Bites,,,,
,,Dotty Strutley,Australia,After Nines,17-Nov-22,"$6,405",356,"$3,450",Bites,,,,
,,Oby Sorrel,USA,After Nines,10-Jan-22,"$7,315",333,"$3,227",Bites,,,,
,,Jan Morforth,New Zealand,Orange Choco,7-Feb-22,"$10,339",370,"$4,673",Bars,,,,
,,Rafaelita Blaksland,Australia,Baker's Choco Chips,27-Apr-23,$994,67,$353,Bars,,,,
,,Camilla Castle,USA,White Choc,9-Feb-22,"$12,292",769,"$6,437",Other,,,,
,,Karlen McCaffrey,Australia,50% Dark Bites,7-Nov-22,"$5,747",639,"$1,808",Bites,,,,
,,Karlen McCaffrey,USA,Orange Choco,20-Jan-22,$294,12,$152,Bars,,,,
,,Madelene Upcott,Australia,Drinking Coco,12-Dec-22,$385,14,$193,Other,,,,
,,Dennison Crosswaite,India,Almond Choco,1-Feb-23,"$4,305",173,"$2,112",Bars,,,,
,,Gigi Bohling,Australia,Milk Bars,26-Apr-22,"$4,725",430,"$1,707",Bars,,,,
,,Kaine Padly,USA,Raspberry Choco,18-Jan-22,"$3,080",124,"$1,188",Bars,,,,
,,Husein Augar,New Zealand,Spicy Special Slims,26-Dec-22,"$4,130",159,"$2,501",Bites,,,,
,,Rafaelita Blaksland,Canada,After Nines,13-Jun-23,"$4,144",181,"$1,754",Bites,,,,
,,Karlen McCaffrey,New Zealand,Mint Chip Choco,5-Dec-22,"$2,338",213,"$1,378",Bars,,,,
,,Roddy Speechley,India,Spicy Special Slims,20-Dec-22,"$13,055",484,"$7,613",Bites,,,,
,,Dotty Strutley,UK,Peanut Butter Cubes,31-Mar-23,"$9,296",465,"$5,259",Bites,,,,
,,Madelene Upcott,New Zealand,Peanut Butter Cubes,10-Mar-23,"$6,069",357,"$4,038",Bites,,,,
,,Husein Augar,Canada,70% Dark Bites,2-May-23,"$9,863",366,"$3,891",Bites,,,,
,,Husein Augar,New Zealand,Smooth Sliky Salty,7-Mar-23,"$3,738",187,"$1,560",Bars,,,,
,,Van Tuxwell,UK,Almond Choco,29-Jun-23,"$1,813",68,$830,Bars,,,,
,,Beverie Moffet,New Zealand,After Nines,21-Apr-22,"$2,380",126,"$1,221",Bites,,,,
,,Dennison Crosswaite,Australia,Baker's Choco Chips,27-Jan-22,"$7,315",488,"$2,572",Bars,,,,
,,Gunar Cockshoot,UK,Fruit & Nut Bars,15-Dec-22,"$7,889",658,"$4,797",Bars,,,,
,,Brien Boise,UK,Spicy Special Slims,8-Jul-22,"$3,031",113,"$1,777",Bites,,,,
,,Camilla Castle,India,Orange Choco,17-Apr-23,"$19,222",663,"$8,374",Bars,,,,
,,Marney O'Breen,New Zealand,Peanut Butter Cubes,7-Nov-22,"$10,269",514,"$5,813",Bites,,,,
,,Barr Faughny,Canada,Milk Bars,2-Aug-22,"$2,310",145,$576,Bars,,,,
,,Mallorie Waber,Australia,Smooth Sliky Salty,7-Mar-23,"$1,211",51,$425,Bars,,,,
,,Camilla Castle,USA,Mint Chip Choco,11-Apr-22,"$1,358",124,$802,Bars,,,,
,,Barr Faughny,New Zealand,99% Dark & Pure,13-Mar-23,"$7,315","1,045","$2,027",Bars,,,,
,,Gunar Cockshoot,India,Baker's Choco Chips,26-Dec-22,"$4,809",321,"$1,692",Bars,,,,
,,Andria Kimpton,UK,Orange Choco,13-Jan-22,$168,6,$76,Bars,,,,
,,Dennison Crosswaite,New Zealand,Caramel Stuffed Bars,19-May-23,"$4,585",417,"$1,639",Bars,,,,
,,Jan Morforth,India,Peanut Butter Cubes,16-Aug-22,"$5,691",248,"$2,805",Bites,,,,
,,Jan Morforth,USA,Choco Coated Almonds,28-Apr-23,"$7,119","1,017","$4,475",Bites,,,,
,,Gigi Bohling,Canada,85% Dark Bars,23-Dec-22,"$14,546","1,617","$11,400",Bars,,,,
,,Wilone O'Kielt,USA,Mint Chip Choco,9-Jun-23,"$1,848",168,"$1,087",Bars,,,,
,,Wilone O'Kielt,New Zealand,99% Dark & Pure,10-Aug-22,$413,38,$74,Bars,,,,
,,Wilone O'Kielt,USA,70% Dark Bites,11-Aug-22,"$1,890",79,$840,Bites,,,,
,,Dotty Strutley,Australia,Peanut Butter Cubes,22-Jun-22,"$11,788",562,"$6,356",Bites,,,,
,,Kelci Walkden,Australia,Peanut Butter Cubes,26-Apr-22,"$7,749",353,"$3,992",Bites,,,,
,,Ches Bonnell,New Zealand,50% Dark Bites,23-Jun-22,"$1,253",140,$396,Bites,,,,
,,Marney O'Breen,USA,50% Dark Bites,30-Aug-22,"$11,242","1,022","$2,892",Bites,,,,
,,Brien Boise,New Zealand,Spicy Special Slims,9-Dec-22,"$10,773",372,"$5,852",Bites,,,,
,,Marney O'Breen,Canada,Milk Bars,17-Feb-22,"$3,955",305,"$1,211",Bars,,,,
,,Beverie Moffet,New Zealand,50% Dark Bites,19-Jan-22,"$3,122",313,$886,Bites,,,,
,,Mallorie Waber,India,Manuka Honey Choco,5-Jun-23,"$4,620",308,"$3,443",Other,,,,
,,Gunar Cockshoot,UK,Orange Choco,27-Sep-22,"$5,586",233,"$2,943",Bars,,,,
,,Dennison Crosswaite,USA,50% Dark Bites,21-Mar-23,"$17,465","3,493","$9,885",Bites,,,,
,,Karlen McCaffrey,USA,Smooth Sliky Salty,25-May-22,"$7,672",384,"$3,203",Bars,,,,
,,Jehu Rudeforth,Canada,Baker's Choco Chips,7-Jan-22,"$5,544",396,"$2,087",Bars,,,,
,,Kaine Padly,Canada,99% Dark & Pure,2-Feb-22,"$11,207","1,019","$1,977",Bars,,,,
,,Jan Morforth,India,Manuka Honey Choco,22-Feb-22,"$8,036",574,"$6,417",Other,,,,
,,Beverie Moffet,Canada,70% Dark Bites,6-Dec-22,"$3,878",185,"$1,967",Bites,,,,
,,Oby Sorrel,New Zealand,85% Dark Bars,28-Nov-22,"$2,471",191,"$1,347",Bars,,,,
,,Camilla Castle,Australia,85% Dark Bars,11-Oct-22,"$12,530",895,"$6,310",Bars,,,,
,,Roddy Speechley,New Zealand,Baker's Choco Chips,23-Nov-22,$196,14,$74,Bars,,,,
,,Gunar Cockshoot,Canada,70% Dark Bites,27-Mar-23,"$12,012",481,"$5,113",Bites,,,,
,,Oby Sorrel,India,Baker's Choco Chips,18-Feb-22,"$13,783",985,"$5,191",Bars,,,,
,,Kaine Padly,New Zealand,Manuka Honey Choco,14-Feb-23,"$2,296",154,"$1,722",Other,,,,
,,Andria Kimpton,Canada,Eclairs,4-Aug-22,"$3,220",322,"$1,539",Bites,,,,
,,Husein Augar,Canada,White Choc,22-Mar-22,"$5,012",456,"$3,817",Other,,,,
,,Camilla Castle,India,Raspberry Choco,10-Apr-23,"$5,110",190,"$1,820",Bars,,,,
,,Madelene Upcott,Canada,50% Dark Bites,4-Jan-23,"$6,181",619,"$1,752",Bites,,,,
,,Gigi Bohling,India,50% Dark Bites,10-May-23,"$10,738","1,790","$5,066",Bites,,,,
,,Oby Sorrel,India,99% Dark & Pure,3-Jan-22,"$4,704",588,"$1,141",Bars,,,,
,,Madelene Upcott,New Zealand,Mint Chip Choco,23-Dec-22,$672,75,$485,Bars,,,,
,,Gunar Cockshoot,UK,Manuka Honey Choco,31-Jan-22,$686,43,$481,Other,,,,
,,Dotty Strutley,India,Mint Chip Choco,24-Mar-22,"$4,095",373,"$2,413",Bars,,,,
,,Van Tuxwell,New Zealand,Baker's Choco Chips,12-Oct-22,"$9,107",536,"$2,825",Bars,,,,
,,Dotty Strutley,Canada,70% Dark Bites,4-Jan-23,"$4,998",186,"$1,977",Bites,,,,
,,Oby Sorrel,UK,85% Dark Bars,31-Mar-22,"$9,688",692,"$4,879",Bars,,,,
,,Jan Morforth,Australia,70% Dark Bites,28-Jun-22,"$1,022",49,$521,Bites,,,,
,,Husein Augar,India,Peanut Butter Cubes,26-Apr-23,"$11,291",665,"$7,521",Bites,,,,
,,Beverie Moffet,New Zealand,Almond Choco,12-Aug-22,"$4,158",139,"$1,697",Bars,,,,
,,Gunar Cockshoot,India,Drinking Coco,16-May-22,"$4,774",184,"$2,543",Other,,,,
,,Brien Boise,Australia,50% Dark Bites,7-Oct-22,"$16,961","1,885","$5,335",Bites,,,,
,,Roddy Speechley,New Zealand,Drinking Coco,19-Apr-23,"$12,481",543,"$7,504",Other,,,,
,,Gunar Cockshoot,India,70% Dark Bites,16-Jun-23,"$12,285",473,"$5,028",Bites,,,,
,,Jehu Rudeforth,UK,After Nines,9-Aug-22,"$8,176",481,"$4,661",Bites,,,,
,,Rafaelita Blaksland,Canada,Spicy Special Slims,8-Mar-22,"$12,971",448,"$7,047",Bites,,,,
,,Gunar Cockshoot,Australia,Eclairs,8-Aug-22,"$1,274",142,$679,Bites,,,,
,,Rafaelita Blaksland,Canada,Raspberry Choco,14-Mar-23,$273,10,$96,Bars,,,,
,,Van Tuxwell,UK,Smooth Sliky Salty,24-Mar-23,"$14,035",702,"$5,855",Bars,,,,
,,Jan Morforth,USA,70% Dark Bites,26-Jul-22,"$1,106",45,$478,Bites,,,,
,,Marney O'Breen,USA,White Choc,24-Aug-22,"$6,930",408,"$3,415",Other,,,,
,,Wilone O'Kielt,New Zealand,Smooth Sliky Salty,10-Apr-23,"$6,930",302,"$2,519",Bars,,,,
,,Mallorie Waber,Canada,Almond Choco,27-Sep-22,"$6,552",263,"$3,211",Bars,,,,
,,Gunar Cockshoot,Canada,85% Dark Bars,26-Jul-22,"$7,217",602,"$4,244",Bars,,,,
,,Oby Sorrel,USA,Spicy Special Slims,11-Jul-22,"$7,938",318,"$5,002",Bites,,,,
,,Rafaelita Blaksland,Australia,Mint Chip Choco,19-Apr-23,"$8,050",671,"$4,341",Bars,,,,
,,Madelene Upcott,USA,Raspberry Choco,17-May-23,"$2,345",81,$776,Bars,,,,
,,Wilone O'Kielt,India,Milk Bars,15-Feb-22,$707,59,$234,Bars,,,,
,,Barr Faughny,New Zealand,50% Dark Bites,27-Apr-23,$609,102,$289,Bites,,,,
,,Rafaelita Blaksland,Australia,Choco Coated Almonds,7-Apr-23,"$4,291",358,"$1,575",Bites,,,,
,,Mallorie Waber,New Zealand,Almond Choco,8-Nov-22,"$10,752",448,"$5,470",Bars,,,,
,,Mallorie Waber,New Zealand,Organic Choco Syrup,31-May-22,"$9,506",865,"$3,918",Other,,,,
,,Dennison Crosswaite,UK,Manuka Honey Choco,17-Jan-23,"$1,197",63,$704,Other,,,,
,,Mallorie Waber,New Zealand,Caramel Stuffed Bars,13-Jul-22,"$3,101",517,"$2,032",Bars,,,,
,,Gigi Bohling,India,Spicy Special Slims,1-Jun-22,"$8,463",314,"$4,939",Bites,,,,
,,Kelci Walkden,USA,Drinking Coco,3-Apr-23,"$3,486",146,"$2,018",Other,,,,
,,Dotty Strutley,India,50% Dark Bites,13-Sep-22,"$7,756","1,108","$3,136",Bites,,,,
,,Curtice Advani,New Zealand,Raspberry Choco,15-Mar-23,"$9,408",362,"$3,468",Bars,,,,
,,Oby Sorrel,Canada,Milk Bars,12-Aug-22,$504,30,$119,Bars,,,,
,,Camilla Castle,India,50% Dark Bites,19-Jan-22,"$5,544",693,"$1,961",Bites,,,,
,,Kaine Padly,India,White Choc,25-Feb-22,"$6,405",377,"$3,155",Other,,,,
,,Jan Morforth,USA,Manuka Honey Choco,12-Dec-22,$973,65,$727,Other,,,,
,,Jehu Rudeforth,India,Choco Coated Almonds,13-Jan-23,"$2,968",495,"$2,178",Bites,,,,
,,Wilone O'Kielt,Australia,Orange Choco,9-Mar-22,"$2,163",84,"$1,061",Bars,,,,
,,Jehu Rudeforth,New Zealand,85% Dark Bars,5-Oct-22,"$5,705",571,"$4,026",Bars,,,,
,,Beverie Moffet,India,Manuka Honey Choco,27-Mar-23,"$5,810",364,"$4,070",Other,,,,
,,Rafaelita Blaksland,UK,85% Dark Bars,7-Nov-22,"$2,737",211,"$1,488",Bars,,,,
,,Husein Augar,UK,Caramel Stuffed Bars,26-Dec-22,"$12,229","2,039","$8,013",Bars,,,,
,,Wilone O'Kielt,India,Smooth Sliky Salty,13-Jan-22,"$7,371",336,"$2,802",Bars,,,,
,,Oby Sorrel,Australia,Almond Choco,5-Jun-23,"$5,201",209,"$2,552",Bars,,,,
,,Jan Morforth,India,After Nines,21-Jun-23,"$1,834",108,"$1,047",Bites,,,,
,,Gigi Bohling,USA,85% Dark Bars,20-Mar-23,"$6,160",474,"$3,342",Bars,,,,
,,Brien Boise,USA,Manuka Honey Choco,14-Sep-22,"$2,387",184,"$2,057",Other,,,,
,,Kelci Walkden,New Zealand,Baker's Choco Chips,21-Jul-22,"$10,976",784,"$4,132",Bars,,,,
,,Rafaelita Blaksland,India,Eclairs,27-Apr-22,"$7,147",650,"$3,107",Bites,,,,
,,Gunar Cockshoot,Australia,Drinking Coco,7-Jun-23,"$4,466",172,"$2,377",Other,,,,
,,Roddy Speechley,Australia,70% Dark Bites,23-May-23,"$4,949",216,"$2,296",Bites,,,,
,,Husein Augar,New Zealand,Milk Bars,11-Apr-22,"$1,120",70,$278,Bars,,,,
,,Camilla Castle,India,Peanut Butter Cubes,9-Aug-22,"$3,045",145,"$1,640",Bites,,,,
,,Dotty Strutley,New Zealand,85% Dark Bars,1-Dec-22,"$2,261",174,"$1,227",Bars,,,,
,,Kaine Padly,India,Spicy Special Slims,8-Nov-22,"$3,591",124,"$1,951",Bites,,,,
,,Gigi Bohling,UK,Drinking Coco,21-Jul-22,"$12,201",555,"$7,670",Other,,,,
,,Rafaelita Blaksland,Australia,After Nines,29-Mar-22,"$11,592",611,"$5,921",Bites,,,,
,,Curtice Advani,USA,50% Dark Bites,23-Aug-22,"$7,021","1,171","$3,314",Bites,,,,
,,Jan Morforth,Australia,Spicy Special Slims,10-May-23,"$1,204",43,$676,Bites,,,,
,,Husein Augar,Australia,Baker's Choco Chips,21-Feb-22,"$16,520","1,271","$6,698",Bars,,,,
,,Camilla Castle,UK,Organic Choco Syrup,22-May-23,"$1,015",170,$770,Other,,,,
,,Gunar Cockshoot,New Zealand,Almond Choco,18-Mar-22,"$5,194",217,"$2,650",Bars,,,,
,,Roddy Speechley,India,Raspberry Choco,4-Aug-22,"$5,082",170,"$1,629",Bars,,,,
,,Camilla Castle,USA,85% Dark Bars,31-Mar-22,"$4,032",336,"$2,369",Bars,,,,
,,Husein Augar,USA,White Choc,10-Feb-23,"$5,103",341,"$2,854",Other,,,,
,,Curtice Advani,India,Caramel Stuffed Bars,22-Aug-22,"$12,656","1,582","$6,217",Bars,,,,
,,Brien Boise,India,Baker's Choco Chips,11-Nov-22,"$1,694",113,$596,Bars,,,,
,,Andria Kimpton,New Zealand,Caramel Stuffed Bars,11-Nov-22,"$10,605",884,"$3,474",Bars,,,,
,,Van Tuxwell,UK,Organic Choco Syrup,8-Mar-22,"$2,359",215,$974,Other,,,,
